assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,CC(C)Oc1cccc(CC(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)c1,CHEMBL369498,=,=,IC50,nM,548.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,548.0
B,COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,CHEMBL16192,>,>,IC50,nM,10000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,10000.0
B,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,CHEMBL308148,=,=,IC50,nM,0.8,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,0.8
B,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1,CHEMBL308148,=,=,IC50,nM,0.44,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,0.44
B,COc1cc(C(=O)N2CC[C@](CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,CHEMBL330366,=,=,IC50,nM,8.4,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,8.4
B,COc1c(C)cc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc1C,CHEMBL176951,=,=,IC50,nM,6.94,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,6.94
B,COc1cc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,CHEMBL82386,=,=,IC50,nM,18.8,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,18.8
B,COc1ccccc1CC(=O)N1CCC(CCN2CCC(C(N)=O)(c3ccccc3)CC2)(c2ccc(Cl)c(Cl)c2)C1,CHEMBL172915,=,=,IC50,nM,74.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,74.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL147824,=,=,Ki,nM,7.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,7.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(CC3CC3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL122643,=,=,Ki,nM,26.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,26.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(C(N)=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL356796,=,=,Ki,nM,67.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,67.0
B,CCOC(=O)C1CCCN(C2CCN(CCC(/C(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)=N/OC)c3ccc(Cl)c(Cl)c3)CC2)C1,CHEMBL144223,=,=,Ki,nM,20.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,20.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL341843,=,=,Ki,nM,26.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,26.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCC(O)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL146882,=,=,Ki,nM,16.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,16.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCCC2=S)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL144057,=,=,Ki,nM,23.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,23.0
B,O=C1CC(Cc2ccccc2)C(=O)NCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL114036,=,=,Ki,nM,794.33,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.1
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL309087,=,=,Ki,nM,21.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,21.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL144116,=,=,Ki,nM,4.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,4.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(NC(=O)C2CCCCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL146947,=,=,Ki,nM,146.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,146.0
B,C=CCC1CCCN(CC2CCN(CCC(/C(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)=N/OC)c3ccc(Cl)c(Cl)c3)CC2)C1=O,CHEMBL144011,=,=,Ki,nM,58.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,58.0
B,CSCC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CNC(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,CHEMBL334721,=,=,Ki,nM,0.631,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-9.2
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCC(OC(=O)NC(C)C)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL147924,=,=,Ki,nM,67.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,67.0
B,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,CHEMBL113956,=,=,IC50,nM,5180.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,5180.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc3ccccc3c2)CN1,CHEMBL116564,=,=,Ki,nM,7.943,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.1
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(C(=O)N2CCCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL342572,=,=,Ki,nM,59.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,59.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCCCC2CO)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL145959,=,=,Ki,nM,15.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,15.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(C(F)(F)F)cc2)CN1,CHEMBL2112675,=,=,Ki,nM,19.95,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-7.7
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(F)c(F)c2)CN1,CHEMBL323884,=,=,Ki,nM,1.585,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.8
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCC[C@H]2C(N)=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL356508,=,=,Ki,nM,11.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,11.0
B,O=C1CC(Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN1,CHEMBL337628,=,=,Ki,nM,630.96,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.2
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL343447,=,=,Ki,nM,21.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,21.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CNC(=O)c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL147767,=,=,Ki,nM,137.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,137.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(C(N)=O)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL357853,=,=,Ki,nM,27.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,27.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC(Cc2ccccc2)CN1,CHEMBL131024,=,=,Ki,nM,1258.93,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-5.9
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCOCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL144010,=,=,Ki,nM,39.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,39.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CCc2ccccc2)CN1,CHEMBL336053,=,=,Ki,nM,10.0,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCCC(C(N)=O)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL342341,=,=,Ki,nM,11.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,11.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCCC2CCO)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL145302,=,=,Ki,nM,14.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,14.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CNC2(CO)CCCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL147769,=,=,Ki,nM,16.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,16.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(CC(O)CO)C2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL126970,=,=,Ki,nM,16.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,16.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCCC2CO)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL356268,=,=,Ki,nM,53.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,53.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC[C@H](Cc2ccccc2)N1,CHEMBL2111858,=,=,Ki,nM,1258.93,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-5.9
B,COC1(C[S@@+]([O-])c2ccccc2)CCN(CCc2c[nH]c3ccc(F)cc23)CC1,CHEMBL2110370,=,=,Ki,nM,0.3162,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-9.5
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(Cc3ccccc3)C2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL145314,=,=,Ki,nM,91.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,91.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN1,CHEMBL324804,=,=,Ki,nM,1258.93,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-5.9
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(CO)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL144887,=,=,Ki,nM,39.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,39.0
B,CCOC(=O)C1CCCN(CC2CCN(CCC(/C(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)=N/OC)c3ccc(Cl)c(Cl)c3)CC2)C1,CHEMBL144249,=,=,Ki,nM,28.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,28.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)CN1,CHEMBL435324,=,=,Ki,nM,1.995,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.7
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCCC2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL144668,=,=,Ki,nM,195.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,195.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCCC2=O)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL343627,=,=,Ki,nM,12.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,12.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(NC(=O)c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL147715,=,=,Ki,nM,144.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,144.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(O)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL148282,=,=,Ki,nM,47.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,47.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(Cl)c(Cl)c2)CN1,CHEMBL223221,=,=,Ki,nM,0.1,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-10.0
B,CC(=O)N[C@@H]1[C@@H](CO)[C@H](O)[C@@H](CO)O[C@H]1NC(=O)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CNC(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](Cc1ccccc1)C(=O)N2,CHEMBL407782,=,=,Ki,nM,2.512,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.6
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(N2CCCC2=S)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL356105,=,=,Ki,nM,23.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,23.0
B,CO/N=C(\COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(CCN1CCC(CN2CCCC(OC(=O)NC(C)C)C2)CC1)c1ccc(Cl)c(Cl)c1,CHEMBL130354,=,=,Ki,nM,33.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,33.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CC2CCCCC2)CN1,CHEMBL114442,=,=,Ki,nM,316.23,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.5
B,COc1ccc(CC2CNC(=O)CCC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccccc3)C(=O)N2)cc1,CHEMBL263194,=,=,Ki,nM,10.0,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.0
B,O=C(OCc1cc2c(cc1Cl)OCO2)N1CCC(n2c(O)nc3ccccc32)CC1,CHEMBL115444,=,=,IC50,nM,4420.0,CHEMBL2327,Neurokinin 2 receptor,IC50,nM,4420.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NC[C@@H](Cc2ccccc2)N1,CHEMBL2112669,=,=,Ki,nM,1258.93,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-5.9
B,O=C1OC2(CCN(CCc3c[nH]c4ccc(F)cc34)CC2)CN1Cc1ccccc1,CHEMBL124208,=,=,Ki,nM,7.943,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.1
B,O=C1CC(CC2C=CC=CC2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN1,CHEMBL326790,=,=,Ki,nM,630.96,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.2
B,O=C1CC(Cc2ccccc2)C(=O)NCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL114036,=,=,Ki,nM,794.33,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.1
B,C=CCOC(=O)[C@@H]1CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(Cl)c(Cl)c2)C(=O)N1,CHEMBL116855,=,=,Ki,nM,316.23,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.5
B,O=C1C[C@@H](N2CCOCC2)C(=O)NC[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL389459,=,=,Ki,nM,0.1585,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-9.8
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL319256,>,>,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,2000.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCN1,CHEMBL324804,=,=,Ki,nM,1258.93,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-5.9
B,O=C1C[C@@H](NC(=O)CN2CCOCC2)C(=O)NC[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL116812,=,=,Ki,nM,0.3162,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-9.5
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL102128,=,=,Ki,nM,1422.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,1422.0
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL102128,=,=,IC50,nM,3467.37,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-5.46
B,O=C(O)CCC(=O)N[C@H]1CC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccccc2)CNC1=O,CHEMBL116969,=,=,Ki,nM,12.59,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-7.9
B,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL217406,=,=,Ki,nM,0.71,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,0.71
B,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]cn1)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL217406,=,=,IC50,nM,1.698,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-8.77
B,CN(Cc1n[nH]c(O)n1)[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1,CHEMBL152685,>,>,IC50,nM,1000.0,CHEMBL2327,Neurokinin 2 receptor,IC50,uM,1.0
B,O=C1C[C@@H](C(=O)O)NC(=O)[C@@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL117039,=,=,Ki,nM,398.11,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.4
B,O=C(O)C(F)(F)F.O=C1C[C@H](N2CCOCC2)C(=O)NC[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL406287,=,=,Ki,nM,0.7943,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-9.1
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL2111616,>,>,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,2000.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CC2CCCCC2)CN1,CHEMBL114442,=,=,Ki,nM,316.23,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.5
B,O=C1CCCNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL324106,=,=,Ki,nM,316.23,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.5
B,O=C(N[C@H]1CCCCN(Cc2ccccc2)C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O)OCc1ccccc1,CHEMBL113765,=,=,Ki,nM,5.012,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.3
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL103939,=,=,Ki,nM,156.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,156.0
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL103939,=,=,IC50,nM,371.54,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-6.43
B,O=C1C[C@H](NC(=O)[C@]2(O)C[C@@H](O)[C@@H](O)[C@H](O)C2)C(=O)NC[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)N1,CHEMBL432986,=,=,Ki,nM,6.31,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.2
B,O=C(c1nccnc1C(=O)N(CCCN1CCOCC1)CCc1c[nH]c2ccccc12)N(CCCN1CCOCC1)CCc1c[nH]c2ccccc12,CHEMBL99608,=,=,Ki,nM,125.89,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-6.9
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(F)c(F)c2)CN1,CHEMBL323884,=,=,Ki,nM,1.585,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.8
B,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCSC)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(N)=O,CHEMBL437797,=,=,Ki,nM,42.2,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,42.2
B,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](CCSC)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(N)=O,CHEMBL437797,=,=,IC50,nM,102.33,CHEMBL2327,Neurokinin 2 receptor,Log IC50,,-6.99
B,N[C@H]1CC(=O)NC[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,CHEMBL438559,=,=,Ki,nM,3.162,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.5
B,O=C(c1ccccc1C(=O)N(CCCN1CCOCC1)CCc1c[nH]c2ccccc12)N(CCCN1CCOCC1)CCc1c[nH]c2ccccc12,CHEMBL319154,=,=,Ki,nM,31.62,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-7.5
B,CC(C)CC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)[C@@H](C)O)C(C)C)C(N)=O,CHEMBL430650,>,>,Ki,nM,2000.0,CHEMBL2327,Neurokinin 2 receptor,Ki,nM,2000.0
B,O=C1CCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CC2=CC=CCC2)C(=O)N[C@H](CCc2ccccc2)CN1,CHEMBL116629,=,=,Ki,nM,10.0,CHEMBL2327,Neurokinin 2 receptor,Log Ki,,-8.0
