assay_type,canonical_smiles,molecule_chembl_id,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_pref_name,type,units,value
B,Cl.c1ncc(N2CCNCC2)cc1OC[C@@H]1CCCN1,CHEMBL1258574,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,Cl.c1ccc2c(c1)CN(c1cncc(OC[C@@H]3CCCN3)c1)C2,CHEMBL1258684,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,Cl.c1ccc(CNc2cncc(OC[C@@H]3CCCN3)c2)cc1,CHEMBL1258800,=,=,IC50,nM,91.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,0.091
B,C(#Cc1cc(C#CCCC[n+]2cccc(-c3ccccc3)c2)c(C#CCCC[n+]2cccc(-c3ccccc3)c2)cc1C#CCCC[n+]1cccc(-c2ccccc2)c1)CCC[n+]1cccc(-c2ccccc2)c1.[Br-].[Br-].[Br-].[Br-],CHEMBL451442,=,=,IC50,nM,3800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,3.8
F,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,CHEMBL1172928,=,=,IC50,nM,20000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,20.0
F,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,CHEMBL1172929,=,=,IC50,nM,17000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,17.0
F,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,CHEMBL1173275,=,=,IC50,nM,23000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,23.0
F,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,CHEMBL1173276,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0
F,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,CHEMBL1171260,=,=,IC50,nM,16000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,16.0
F,CCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,CHEMBL1765599,=,=,IC50,nM,7200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,7.2
F,CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,CHEMBL1765600,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0
F,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,CHEMBL1173772,=,=,IC50,nM,14000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.0
F,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,CHEMBL1173597,=,=,IC50,nM,9500.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,9.5
F,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,CHEMBL1812750,=,=,IC50,nM,11000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,11.0
F,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(Cl)c(C)c1)N2C,CHEMBL1812749,=,=,IC50,nM,29000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,29.0
F,Cc1cc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccccc4)no2)N3C)ccc1Cl,CHEMBL1812748,=,=,IC50,nM,14000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.0
F,Cc1cc([C@H]2[C@@H](c3ccc(Cl)c(C)c3)C[C@@H]3CC[C@H]2N3C)on1,CHEMBL1812747,=,=,IC50,nM,7700.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,7.7
F,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,CHEMBL1812746,=,=,IC50,nM,16000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,16.0
F,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,CHEMBL1812745,=,=,IC50,nM,9800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,9.8
F,Cc1cc2nc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)[nH]c2cc1C,CHEMBL1812744,=,=,IC50,nM,1800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,1.8
F,COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,CHEMBL1812743,=,=,IC50,nM,15000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,15.0
F,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,CHEMBL1812742,=,=,IC50,nM,942000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,942.0
F,CCc1cc([C@H]2[C@@H](c3ccc(C)cc3)C[C@@H]3CC[C@H]2N3C)on1,CHEMBL1812741,=,=,IC50,nM,15000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,15.0
F,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1,CHEMBL1812740,=,=,IC50,nM,11000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,11.0
F,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,CHEMBL1812739,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0
F,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CHEMBL894,=,=,IC50,nM,12000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.0
F,Cl.OCCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL1835609,=,=,IC50,nM,61.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,61.0
F,Cl.OCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL1835610,=,=,IC50,nM,16.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,16.0
F,Cl.OCCc1cc(-c2cncc(OC[C@@H]3CCN3)c2)on1,CHEMBL1835611,=,=,IC50,nM,44.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,44.0
F,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,IC50,nM,430.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,nM,430.0
B,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1cc[nH]n1,CHEMBL1940787,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2F)CC1)Nc1ccc(C(=O)O)cc1,CHEMBL1940798,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2F)CC1)Nc1cc[nH]n1,CHEMBL1940799,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccccc1F,CHEMBL1606364,=,=,IC50,nM,9300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,9.3
B,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc2[nH]ncc2c1,CHEMBL1940786,=,=,IC50,nM,6600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,6.6
B,COc1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,CHEMBL1940788,=,=,IC50,nM,21100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,21.1
B,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccc(F)cc1,CHEMBL1940789,=,=,IC50,nM,13800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,13.8
B,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Nc1ccccc1,CHEMBL1940790,=,=,IC50,nM,14900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,14.9
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2F)CC1)Nc1ccccc1F,CHEMBL1940791,=,=,IC50,nM,8000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,8.0
B,O=C(CN1CCN(S(=O)(=O)c2cccnc2)CC1)Nc1ccccc1F,CHEMBL1940792,=,=,IC50,nM,20300.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,20.3
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccc1F,CHEMBL1940793,=,=,IC50,nM,4100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,4.1
B,COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccccc3F)CC2)cc1,CHEMBL1940794,=,=,IC50,nM,13400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,13.4
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2F)CC1)Nc1ccc(F)cc1,CHEMBL1940795,=,=,IC50,nM,8000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,8.0
B,COc1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccccc3F)CC2)cc1,CHEMBL1940796,=,=,IC50,nM,17100.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,17.1
B,COC(=O)c1ccc(NC(=O)CN2CCN(S(=O)(=O)c3ccccc3F)CC2)cc1,CHEMBL1940797,=,=,IC50,nM,12400.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.4
B,O=C(CN1CCN(S(=O)(=O)c2cccnc2)CC1)Nc1cc[nH]n1,CHEMBL1940800,=,=,IC50,nM,83000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,83.0
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2)CC1)Nc1ccccc1,CHEMBL1940802,=,=,IC50,nM,9600.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,9.6
B,COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3ccc(F)cc3)CC2)cc1,CHEMBL1940803,=,=,IC50,nM,23800.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,23.8
B,O=C(CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)Oc1ccccc1-c1ccccc1,CHEMBL1940804,=,=,IC50,nM,12200.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,12.2
B,O=C(CN1CCN(S(=O)(=O)c2ccccc2F)CC1)Oc1ccccc1-c1ccccc1,CHEMBL1940805,=,=,IC50,nM,20900.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,20.9
B,COc1ccc(NC(=O)CN2CCN(S(=O)(=O)c3cccnc3)CC2)cc1,CHEMBL1940801,>,>,IC50,nM,100000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,IC50,uM,100.0
B,COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,CHEMBL134713,=,=,Ki,nM,51.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,51.0
B,COc1cc(O)ccc1/C=C1\CCCN=C1c1cccnc1,CHEMBL1162395,=,=,Ki,nM,19.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,19.0
B,Clc1ccc(C2=CCCC3CCC2N3)cn1,CHEMBL63102,=,=,Ki,nM,0.27,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.27
B,Clc1ccc(C2=CCCC3CCC2N3)cn1,CHEMBL63102,=,=,Ki,nM,0.04,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,Ki,nM,0.04
B,CN1CCC[C@H]1c1cccnc1,CHEMBL3,=,=,Ki,nM,12.59,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,7.9
B,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,CHEMBL122270,=,=,Ki,nM,5.012,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,8.3
B,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2,CHEMBL1946187,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,c1ccc(CCN2[C@@H]3CC[C@H]2C[C@@H](OC2c4ccccc4CCc4ccccc42)C3)cc1,CHEMBL1946188,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,C[N+]1(CCc2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2,CHEMBL1946189,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,OC(CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2)c1ccccc1,CHEMBL1947047,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,Oc1cccc(C(O)CN2[C@@H]3CC[C@H]2C[C@@H](OC2c4ccccc4CCc4ccccc42)C3)c1,CHEMBL1947048,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2)c1ccccc1,CHEMBL1947049,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1ccccc1)C2,CHEMBL1947051,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2CCc1ccccc1)c1ccccc1,CHEMBL1947053,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2CCc1ccccc1)c1ccccc1,CHEMBL1947054,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,C[N+]1(CCc2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1ccccc1)C2,CHEMBL1947055,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2CC(O)c1ccccc1)c1ccccc1,CHEMBL1947056,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,C[N+]1(CC(O)c2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1ccccc1)C2,CHEMBL1947059,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2CC(O)c1cccc(O)c1)c1ccccc1,CHEMBL1947061,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2CC(O)c1cc(O)cc(O)c1)c1ccccc1,CHEMBL1947062,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@@H]1C[C@H]2CC[C@@H](C1)N2CC(O)c1cc(O)cc(O)c1)c1ccccc1,CHEMBL1947205,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
B,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)N2CCc1cccc(O)c1)c1ccccc1,CHEMBL1947206,<,>,Ki,nM,31622.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pKi,,4.5
F,COc1ccc(OCCCCCN2CCCC(COC(=O)c3cc(=O)c4ccccc4o3)C2)cc1,CHEMBL1950500,=,=,IC50,nM,10232.93,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.99
F,COc1ccc(OCCCCCN2CCCC(COC(=O)c3coc4ccccc4c3=O)C2)cc1,CHEMBL1950501,=,=,IC50,nM,10000.0,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.0
F,O=C(OCC1CCCN(CCCCCOc2ccc(Cl)cc2)C1)c1ccccc1-c1ccccc1,CHEMBL1950502,=,=,IC50,nM,14454.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.84
F,COc1ccc(OCCCCCN2CCCC(COC(=O)c3ccccc3-c3ccccc3)C2)cc1,CHEMBL1950503,=,=,IC50,nM,14454.4,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.84
F,O=C(OCC1CCCNC1)c1ccccc1-c1ccccc1,CHEMBL1950504,=,=,IC50,nM,7079.46,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.15
F,CN1CCCC(COC(=O)c2ccccc2-c2ccccc2)C1,CHEMBL1950505,=,=,IC50,nM,6918.31,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.16
F,C[N+]1(C)CCCC(COC(=O)c2ccccc2-c2ccccc2)C1,CHEMBL1950506,=,=,IC50,nM,2398.83,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.62
F,O=C(CCC1CCCNC1)c1ccccc1-c1ccccc1,CHEMBL1950507,=,=,IC50,nM,9120.11,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.04
F,[N-]=[N+]=NCCCN1CCCC(COC(=O)c2ccccc2-c2ccccc2)C1,CHEMBL1950508,=,=,IC50,nM,4265.8,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.37
F,O=C(OCC1CCCN(CCCn2cc(-c3ccccc3)nn2)C1)c1ccccc1-c1ccccc1,CHEMBL1950509,=,=,IC50,nM,6456.54,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.19
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccccc1-n1cc(-c2ccccc2)nn1,CHEMBL1950510,=,=,IC50,nM,2818.38,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.55
F,CC1(C)OC2C3CC(C2O1)N(CCCc1ccccc1)CC3OC(=O)c1ccccc1-c1ccccc1,CHEMBL1950511,=,=,IC50,nM,11481.54,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.94
F,CC1CC(=O)N(c2ccccc2C(=O)OC2CN(CCCc3ccccc3)C3CC2C2OC(C)(C)OC23)C1=O,CHEMBL1950512,=,=,IC50,nM,10964.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.96
F,CC(C)N1CC(OC(=O)c2ccccc2-c2ccccc2)C2CC1C1OC(C)(C)OC21,CHEMBL1950513,=,=,IC50,nM,9549.93,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.02
F,CCN1CC(OC(=O)c2ccccc2N2C(=O)CC(C)C2=O)C2CC1C1OC(C)(C)OC21,CHEMBL1950514,=,=,IC50,nM,12022.64,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.92
F,CC1CC(=O)N(c2ccccc2C(=O)OC2CN(C(C)C)C3CC2C2OC(C)(C)OC23)C1=O,CHEMBL1950515,=,=,IC50,nM,7585.78,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.12
F,O=C(NCc1ccccc1-c1ccccc1)C1CCCN(CCCc2ccccc2)C1,CHEMBL1950516,=,=,IC50,nM,16595.87,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.78
F,O=C(CCc1ccccc1)N1CCCC(CN(Cc2ccccc2-c2ccccc2)Cc2ccccc2-c2ccccc2)C1,CHEMBL1950517,=,=,IC50,nM,20892.96,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.68
F,O=C(NCC1CCCN(CCCc2ccccc2)C1)c1ccccc1-c1ccccc1,CHEMBL1950518,=,=,IC50,nM,19952.62,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.7
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccccc1-c1cccc2ccccc12,CHEMBL1950519,=,=,IC50,nM,11748.98,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.93
F,C[C@H]1CC(=O)N(c2ccccc2C(=O)OC[C@H]2CCCN(CCCc3ccccc3)C2)C1=O,CHEMBL1950520,=,=,IC50,nM,10471.29,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.98
F,C[C@@H]1CC(=O)N(c2ccccc2C(=O)OC[C@@H]2CCCN(CCCc3ccccc3)C2)C1=O,CHEMBL1950521,=,=,IC50,nM,8912.51,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.05
F,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCc3c[nH]c4ccccc34)C2)C1=O,CHEMBL1950522,=,=,IC50,nM,5623.41,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.25
F,O=C(OCc1ccccc1-c1ccccc1)C1CCCN(CCCc2ccccc2)C1,CHEMBL1950599,=,=,IC50,nM,17782.79,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.75
F,CC1CC(=O)N(c2ccccc2C(=O)CCC2CCCN(CCCCOc3ccc(C(F)(F)F)cc3)C2)C1=O,CHEMBL1950600,=,=,IC50,nM,7079.46,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.15
F,CC1CC(=O)N(c2ccccc2C(=O)OC[C@@H]2C[C@H](c3ccccc3)CN(CCCc3ccccc3)C2)C1=O,CHEMBL465057,=,=,IC50,nM,5370.32,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.27
F,CC1CC(=O)N(c2ccccc2C(=O)OC[C@@H]2C[C@H](C3CCCCC3)CN(CCCc3ccccc3)C2)C1=O,CHEMBL465687,=,=,IC50,nM,39810.72,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.4
F,COc1ccc(OCCN2CCCC(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)C2)cc1,CHEMBL1950601,=,=,IC50,nM,66069.34,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.18
F,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCCCCc3ccccc3)C2)C1=O,CHEMBL1950602,=,=,IC50,nM,24547.09,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.61
F,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCCCCCc3ccccc3)C2)C1=O,CHEMBL1950603,=,=,IC50,nM,29512.09,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.53
F,Cc1ccc(OCCN2CCCC(COC(=O)c3ccccc3N3C(=O)CC(C)C3=O)C2)cc1,CHEMBL1950604,=,=,IC50,nM,11220.18,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.95
F,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCOc3cccc(Cl)c3)C2)C1=O,CHEMBL1950605,=,=,IC50,nM,21877.62,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.66
F,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCOc3cccc4ccccc34)C2)C1=O,CHEMBL1950606,=,=,IC50,nM,3890.45,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.41
F,CC1CC(=O)N(c2ccccc2C(=O)OCC2CCCN(CCOc3ccc4ccccc4c3)C2)C1=O,CHEMBL1950607,=,=,IC50,nM,7413.1,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.13
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccccc1-c1ccccc1,CHEMBL124418,=,=,IC50,nM,13489.63,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,4.87
F,CC(=O)Nc1ccccc1C(=O)OCC1CCCN(CCCc2ccccc2)C1,CHEMBL340871,=,=,IC50,nM,5495.41,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.26
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccccc1N1C(=O)c2ccccc2C1=O,CHEMBL124040,=,=,IC50,nM,5011.87,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.3
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccc(-c2ccccc2)cc1,CHEMBL122218,=,=,IC50,nM,6309.57,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.2
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccccc1Cl,CHEMBL126212,=,=,IC50,nM,9332.54,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.03
F,COc1ccccc1C(=O)OCC1CCCN(CCCc2ccccc2)C1,CHEMBL431671,=,=,IC50,nM,7943.28,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.1
F,O=C(OCC1CCCN(CCCc2ccccc2)C1)c1ccccc1C(F)(F)F,CHEMBL124481,=,=,IC50,nM,7943.28,CHEMBL1907589,Neuronal acetylcholine receptor; alpha4/beta2,pIC50,,5.1
